E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
103.118923602734,103.129825297355,103.116882271457,103.160590509371,103.171794488635,0.999982458311691,0.999994999133635,0.999990469253946,0.999984898543301,0.999983958892582,3.47756222694485e-06,1.22763410169502e-06,1.82224737966232e-06,4.18481458924086e-06,2.00749972127514e-06,3.95512782608189e-06,9.69755249324105e-07,4.67658208703891e-06,1.99695363253558e-06,3.56793502520358e-06,7.77660736803193e-06,2.15102841159296e-06,1.84010656828689e-06,2.7889435394303e-06,9.63777113850899e-06,abnormal,facial,eyes,close eye
103.115731861097,103.12036457396,103.090672827926,103.12210609902,103.076546807822,0.999975886314708,0.999996591381545,0.999992214518748,0.999986839672369,0.999987859339587,6.94694243425224e-06,1.38606118829758e-06,1.55218930241704e-06,5.38353764300806e-06,2.45802277169345e-06,6.36990932958652e-06,6.10596249118532e-07,3.32162231119211e-06,2.04733857914162e-06,4.63380929818341e-06,4.83349817805861e-06,5.25296582208962e-07,1.97014969350496e-06,1.47446322059549e-06,3.31153884066435e-06,abnormal,facial,eyes,close eye
103.098924532203,103.103451008984,103.09574698307,103.101944249684,103.090326330314,0.999975917751936,0.999996666937625,0.999980446657777,0.999991336778367,0.999981588133606,4.70270670643038e-06,6.32884173093652e-07,1.88600417443062e-06,2.06286437715771e-06,1.96007627279629e-06,7.56316206542142e-06,1.24419404736201e-06,1.07405760536252e-05,2.29095621215468e-06,8.13242292624557e-06,8.31504414486893e-06,8.34355395225783e-07,6.16370252192882e-06,1.90059320737014e-06,7.62633847257472e-06,abnormal,facial,eyes,close eye
103.085661601818,103.105024369637,103.092830425733,103.110922072255,103.089656831988,0.999985816574531,0.999997569841451,0.999988718918434,0.999993762369497,0.999988903461923,2.86260479757989e-06,5.56419720907016e-07,1.60368672512247e-06,1.52295180448522e-06,1.31766321024083e-06,4.35138416342522e-06,9.56086777533829e-07,6.88730500588351e-06,1.81405170676733e-06,4.56991643428964e-06,4.97677222556152e-06,5.25124402395371e-07,1.91609276880829e-06,1.65893296024667e-06,4.6469057364523e-06,abnormal,facial,eyes,close eye
103.183828493095,103.188847158673,103.216942427658,103.143418428611,103.199862505299,0.999984697793362,0.999996081882503,0.999983846756053,0.999990222455616,0.999988699194287,3.91929800782379e-06,1.08065484934257e-06,2.01147198975555e-06,2.91458130266313e-06,1.80138313534998e-06,5.1218922927599e-06,9.8510238861969e-07,7.52474792006063e-06,2.35688897556635e-06,5.08574768051413e-06,4.49499727335703e-06,1.06239378759492e-06,5.77206320484234e-06,1.74053899718537e-06,3.82353876194676e-06,abnormal,facial,eyes,close eye
103.083813189967,103.098008841442,103.088454007274,103.095091334338,103.074381272264,0.999980530349902,0.999996428582624,0.999985891412391,0.999989783260715,0.99998874272124,4.36745807170853e-06,9.68305146514081e-07,2.15747340930716e-06,3.98499850929576e-06,1.90847847833928e-06,4.75812903812643e-06,1.24669942204623e-06,6.76249855533801e-06,1.92468065582134e-06,4.33102961530062e-06,7.47599383180562e-06,8.99898752500457e-07,4.34664354081459e-06,1.26957921308378e-06,4.15266772476844e-06,abnormal,facial,eyes,close eye
103.08567791771,103.109087655747,103.115431427855,103.094219582381,103.098712053351,0.999982500222033,0.999997420104957,0.999988962914216,0.999989826805264,0.999990139844976,4.43172091410017e-06,6.83814138575745e-07,1.90429833039104e-06,3.32306560231238e-06,1.52165670134856e-06,3.20480930773433e-06,9.35941934407327e-07,5.85187890226533e-06,2.02973572815162e-06,4.00502591956806e-06,6.79120160146666e-06,5.50816309472993e-07,2.57529623144617e-06,1.6235890833494e-06,3.68292862132326e-06,abnormal,facial,eyes,close eye
103.04986114719,103.07850981101,103.083136254496,103.091725873757,103.060809832638,0.999973571225434,0.999996846663256,0.999992264532252,0.999987970289251,0.999990529335813,5.22219664403902e-06,8.5102560258803e-07,1.61884879712672e-06,4.23794289282749e-06,2.07833448978435e-06,6.08680488078457e-06,6.75102803305988e-07,4.05506584100199e-06,2.23859957306311e-06,3.72439429692317e-06,1.20452314499195e-05,8.14045870957527e-07,1.30794035609842e-06,1.56110729090196e-06,2.39818447800468e-06,abnormal,facial,eyes,close eye
103.051911840862,103.096981604501,103.097604334977,103.103527975129,103.10580011503,0.999975850171804,0.999995826682752,0.999980019767595,0.999986383247022,0.99998273646897,4.79015421086917e-06,9.85830929195542e-07,1.88602738026889e-06,5.27246372831593e-06,2.03862450766551e-06,7.23392837676761e-06,1.36042361641355e-06,1.2637969743528e-05,2.47964144471276e-06,8.84615543379408e-06,8.43282201652774e-06,1.24851762663956e-06,4.66566006382907e-06,1.96140005945562e-06,5.57965347204789e-06,abnormal,facial,eyes,close eye
103.094057838596,103.084812795457,103.076711171745,103.070725707139,103.100677527069,0.999944607651052,0.999992832263699,0.999978958184161,0.999976294769291,0.999971847960035,1.38730054724151e-05,2.26158034864921e-06,2.5433101696792e-06,9.04298662230316e-06,3.6146781076527e-06,9.46783909837067e-06,9.66122277552786e-07,8.60217735932304e-06,3.18465958406648e-06,6.75269280729775e-06,1.91871859865489e-05,2.52030146597569e-06,8.77295664682767e-06,3.87586863852177e-06,1.58241681653652e-05,abnormal,facial,eyes,close eye
103.058710713073,103.014856911547,103.009997883441,102.998911306746,103.011571491049,0.999965746826568,0.999993607388152,0.999989128616916,0.999975469860167,0.999984868331017,1.1406489650169e-05,2.08933020076072e-06,1.67863074774973e-06,1.14051576566985e-05,3.50232752561548e-06,8.06474093466019e-06,1.13369210447825e-06,5.74151584362342e-06,3.07724303228042e-06,5.39725259546342e-06,6.36808699760626e-06,1.11449194153655e-06,2.33025509748802e-06,1.79505844022756e-06,4.12992111759961e-06,abnormal,facial,eyes,close eye
103.256042473019,103.191770686312,103.19482028917,103.157990644318,103.200958108617,0.999976479331747,0.999995932403695,0.999985733969947,0.999986134457342,0.999985771832058,7.44455687486065e-06,1.40025625361272e-06,2.05139969420639e-06,5.82073474346785e-06,2.28771943310978e-06,4.21268229216316e-06,1.05353494823998e-06,8.18373731434427e-06,1.55586783426805e-06,4.83104438441701e-06,5.22748916420722e-06,6.58444061711732e-07,3.19304746482387e-06,1.03978151609306e-06,6.17133848209989e-06,abnormal,facial,eyes,close eye
103.078049027367,103.09889449337,103.095052341268,103.107553053617,103.086065801612,0.999986289954099,0.999997356610258,0.999992112342739,0.999993188906043,0.999990614573852,4.92165614683283e-06,8.90950273208646e-07,1.76601022585314e-06,1.86405005774698e-06,1.65156406832809e-06,3.39820059456868e-06,7.7415273670646e-07,3.82477281262968e-06,1.70036291521857e-06,3.00400141626251e-06,3.33949934034999e-06,3.90395294021733e-07,1.54072487260583e-06,1.69443320026703e-06,3.84930406381943e-06,abnormal,facial,eyes,close eye
103.091364807819,103.104634005524,103.102050855033,103.095003547764,103.084595081003,0.999986313455995,0.999997238681975,0.999987620030805,0.999994075024629,0.999987543328112,2.89344300651449e-06,8.35993187520678e-07,1.4703353676038e-06,1.58806992928953e-06,1.81926507782427e-06,6.20297469079134e-06,7.94286605501728e-07,6.89578885409447e-06,1.36741923802057e-06,6.29738186454163e-06,3.34362433341886e-06,7.89891742142381e-07,3.23086617706872e-06,1.87252005390948e-06,3.74255213932462e-06,abnormal,facial,eyes,close eye
103.159477132179,103.132660756726,103.151947949202,103.084931711823,103.137465566416,0.999976202734141,0.999996465193459,0.999985977180101,0.999991155260512,0.999988386869104,8.81549230034481e-06,1.41454451135201e-06,1.88083042432225e-06,3.12776341419024e-06,2.67713381315064e-06,6.20773308211268e-06,8.5752648840362e-07,7.58218174633461e-06,2.08038295114343e-06,4.5626149654799e-06,3.59650793928712e-06,5.90298769391369e-07,3.79485985670614e-06,9.48936833878286e-07,3.15343512051886e-06,abnormal,facial,eyes,close eye
103.101746199554,103.106048162208,103.112824731154,103.083795138705,103.093089833765,0.99998156497202,0.999996210910828,0.999986250400976,0.999991853975419,0.999989784055397,4.52839099952406e-06,1.18931593450053e-06,2.0534567772582e-06,2.36060758245174e-06,1.24931327350357e-06,5.37803131546938e-06,1.19161061497538e-06,6.65238075114254e-06,1.57034870011209e-06,4.01088498971537e-06,6.28273843254274e-06,9.15264839930449e-07,4.28205666213855e-06,1.59535087093633e-06,4.20813542323764e-06,abnormal,facial,eyes,close eye
103.080943552359,103.090518656489,103.057307931252,103.086158342829,103.057738433548,0.999982263794526,0.999997404886773,0.999986444610459,0.99999229048082,0.999987005602153,3.15563528954198e-06,6.26565617394399e-07,1.6574539514529e-06,1.3989529612179e-06,1.75094739825099e-06,6.28548733878684e-06,8.83725036963169e-07,6.7983283120031e-06,1.98131887279716e-06,5.7510069423284e-06,5.51768780082183e-06,6.03088629642911e-07,4.2699690916984e-06,1.57741641634252e-06,4.84811895456491e-06,abnormal,facial,eyes,close eye
103.142530490591,103.124850962086,103.134559169867,103.103304810758,103.123942942769,0.999972726568121,0.999995241749411,0.999978468540932,0.999985185636094,0.999974353067307,4.2493162464568e-06,1.11484913072081e-06,1.77405072561838e-06,4.90473196538661e-06,2.383131589011e-06,9.41690000452812e-06,1.36951052835655e-06,1.11563778508634e-05,3.20019247220927e-06,9.04786086463064e-06,9.39306539017259e-06,1.52443869851543e-06,7.67456028012738e-06,2.82381160935929e-06,1.3368804542565e-05,abnormal,facial,eyes,close eye
103.078820928888,103.103463274956,103.086063236417,103.100978616216,103.063536603796,0.999983968033893,0.999997099947979,0.999981830770405,0.999991726378839,0.99998591084369,3.91672428614132e-06,7.35402378867508e-07,1.86810102307267e-06,2.92672035815608e-06,1.77375498522636e-06,5.18730113073438e-06,1.00314690017261e-06,1.08878989570225e-05,1.77133488439719e-06,6.15571775009923e-06,4.35545110452078e-06,7.95210009564261e-07,4.74805679585762e-06,1.59918676615956e-06,5.45469721469107e-06,abnormal,facial,eyes,close eye
103.105599243214,103.100257700179,103.088369299334,103.095368046202,103.082875794765,0.999980869143602,0.999996181136347,0.999981223778005,0.999991457910746,0.99998661511397,4.91770712316833e-06,9.44915694591476e-07,1.87870475766634e-06,2.50258113483729e-06,2.14854510948959e-06,5.303921992645e-06,1.46013260811554e-06,9.8152176823826e-06,1.62600773407e-06,5.24146337784159e-06,6.07813482814492e-06,9.10816226429018e-07,6.33516836449143e-06,1.30764366974194e-06,5.20013258346646e-06,abnormal,facial,eyes,close eye
103.156598932316,103.170812752382,103.066659226397,103.090276915064,103.260500273452,0.999987462487197,0.999994488804632,0.99998009117213,0.999991895252394,0.999988866504124,3.22847786091952e-06,1.40487352343115e-06,3.63505081595199e-06,2.04228149002741e-06,2.56721435350023e-06,4.8520889884968e-06,2.2171229177927e-06,1.3324551161929e-05,2.74464539421574e-06,4.58211382441724e-06,2.50604061423061e-06,8.08405631070918e-07,1.20040160686392e-06,1.26132921407537e-06,2.2759126658655e-06,abnormal,facial,eyes,close eye
103.088451634548,103.094970580802,103.046455679428,103.062733407622,103.045881254964,0.99998763553125,0.999993618946462,0.999956680568795,0.999991939769239,0.999988488585805,2.19639782586256e-06,1.16279429694993e-06,6.35014349997284e-06,1.77539189293218e-06,1.823688481221e-06,5.88834197321254e-06,2.47486621715496e-06,3.39859588019501e-05,3.59985324566749e-06,5.99777140286364e-06,3.1742378454218e-06,2.03637983524871e-06,1.90277004026222e-06,1.30079987953181e-06,2.6257169751291e-06,abnormal,facial,eyes,close eye
103.249577971889,103.222072364951,103.17173324603,103.183149987414,103.383872441421,0.999992044058711,0.999997070777828,0.999985039316336,0.999996499503893,0.999992852768372,1.23829678468477e-06,5.38864595278077e-07,2.70514019307612e-06,7.28401107999497e-07,1.00394601837067e-06,4.15957114809337e-06,1.28036026355304e-06,1.01123145362627e-05,9.6097689103586e-07,3.9502343536181e-06,1.86150175023972e-06,6.56398717793139e-07,1.37038060516799e-06,9.49443224059297e-07,1.43868079645339e-06,abnormal,facial,eyes,close eye
103.156878149898,103.150428832054,103.110379836181,103.106823797455,103.158352620568,0.999993519047863,0.99999701851821,0.999983902562622,0.999996155033812,0.999993078240254,1.45224366073106e-06,6.14926424110293e-07,2.01399836209473e-06,8.09579490876813e-07,1.21570261291397e-06,3.19327840809135e-06,1.2597368364055e-06,1.22267313784707e-05,1.4961521455378e-06,3.3454618439599e-06,1.12047301358218e-06,6.78266233846042e-07,1.11703226286836e-06,6.8942447305487e-07,1.60778584280799e-06,abnormal,facial,eyes,close eye
103.128761992353,103.124335727096,103.077014152705,103.082645582323,103.118175485487,0.999992171512472,0.999997094990528,0.999983248833596,0.999995683805323,0.999992307934816,1.09565323290919e-06,5.62570566128009e-07,2.6029492994122e-06,6.63450958173566e-07,9.50040355579038e-07,3.54495723731802e-06,1.13653211609434e-06,1.18091724940141e-05,1.92369538313515e-06,3.32965605629364e-06,2.59462436208066e-06,7.91972999612517e-07,1.68181015042047e-06,8.51214104940421e-07,2.66011780058305e-06,abnormal,facial,eyes,close eye
103.104714117761,103.127099427422,103.125996846482,103.044638437066,103.162288172709,0.999988920660952,0.999982401450816,0.999982618947394,0.999992105753738,0.999990128811724,2.26898681208812e-06,2.44919484058193e-06,3.41148446790901e-06,2.2396542452459e-06,1.93876716919671e-06,5.63391649267554e-06,3.56997259142383e-06,1.1786377674832e-05,3.65554939581521e-06,4.78185845215407e-06,2.57750332311224e-06,9.97812433261626e-06,1.51175571750914e-06,1.11477851075573e-06,2.60296516767075e-06,abnormal,facial,eyes,close eye
103.169389660752,103.192513551372,103.085660855833,103.100368064627,103.162459483273,0.999992445729538,0.999996653290663,0.999953085818236,0.999995516100339,0.999993015049425,1.33063307230578e-06,7.10291102799721e-07,6.06517652392821e-06,9.94486732738109e-07,1.01934633473359e-06,3.19374792077538e-06,1.30168989846815e-06,3.82674097471077e-05,1.98189422553843e-06,3.18758618618383e-06,2.59648871297036e-06,9.10445377727442e-07,1.8579578530992e-06,9.66990599236774e-07,2.3518535408438e-06,abnormal,facial,eyes,close eye
103.099581060073,103.090043721175,103.062728790773,103.053125839191,103.046759278847,0.999991677743533,0.999995904386243,0.999977276334663,0.999995908716201,0.999991879977426,1.32310355660749e-06,6.40121924705681e-07,3.8589661381496e-06,1.03884880068591e-06,1.16944112368868e-06,4.36653776308785e-06,1.8989087414011e-06,1.67270490607673e-05,1.36729877795786e-06,4.15237079775491e-06,2.15509033874389e-06,1.27281037327668e-06,1.58806092406631e-06,1.17022424058061e-06,2.34941841477118e-06,abnormal,facial,eyes,close eye
103.328019795905,103.301721848266,103.199300577242,103.199718313489,103.344077311434,0.999989747578592,0.99999621772106,0.999973283958897,0.999995392490769,0.999991271160761,1.86619899085654e-06,7.66728288985957e-07,3.95624113708361e-06,9.69412695997791e-07,1.59781003044411e-06,4.77212524568779e-06,1.95244898583106e-06,2.06583816634183e-05,1.99388264374177e-06,4.18203345977718e-06,3.11407696032112e-06,8.04777431972276e-07,1.5189181627671e-06,1.15474177256241e-06,2.47718871326243e-06,abnormal,facial,eyes,close eye
103.183069719479,103.154140657102,103.060856354764,103.174609452521,103.243056987688,0.999992314051982,0.999995041978223,0.99996885472298,0.999996242765848,0.999992912779846,1.63406280222378e-06,7.26685250841705e-07,4.19151895239379e-06,9.4239685248132e-07,1.42313211524457e-06,3.5429830172922e-06,2.50872050190887e-06,2.37863111389847e-05,1.47759517761928e-06,3.31985982482817e-06,2.01622003702032e-06,1.37913124209231e-06,2.56593889389142e-06,8.9879471341958e-07,1.8850013721984e-06,abnormal,facial,eyes,close eye
103.135256714383,103.202236836021,103.098057654399,103.114252203424,103.080659693796,0.999988446264074,0.999995451418102,0.999979858283267,0.999995375510877,0.999989741057667,1.88183744413733e-06,7.79283675765332e-07,3.12593677775044e-06,1.01709440511744e-06,1.48801799185286e-06,5.28479272556692e-06,2.19578250494824e-06,1.49817711705503e-05,1.98004692611941e-06,5.49272492273368e-06,3.87504005453564e-06,1.32463305730651e-06,1.54312472173165e-06,1.23404442731736e-06,2.90294354281475e-06,abnormal,facial,eyes,close eye
103.135755105983,103.113404944481,103.077175920125,103.089526358086,103.131678933507,0.999990325049599,0.999996639123324,0.999985214470543,0.999996168544607,0.999991054621138,1.56042769013493e-06,5.24165107602614e-07,2.13850644298016e-06,7.88607229727447e-07,1.08797720299447e-06,4.94342844813203e-06,1.86551862406252e-06,1.02888300387034e-05,1.50283798586522e-06,4.81356635954715e-06,2.64915228074599e-06,6.92499559918352e-07,1.70927316091077e-06,1.01282301416217e-06,2.53567252507458e-06,abnormal,facial,eyes,close eye
103.147163002961,103.153356763647,103.090321855232,103.082169961588,103.114184764055,0.999989812233945,0.999996255475701,0.999946242999968,0.999994061530256,0.999990062445249,1.68592491567823e-06,6.61104960226686e-07,7.08161555056568e-06,1.1269484476832e-06,1.48142211786716e-06,5.50140582378019e-06,1.42118006877139e-06,4.28353382054945e-05,2.88268411883232e-06,4.96405947290473e-06,2.21650282645208e-06,1.20518195561747e-06,3.0054396181177e-06,8.78411778521668e-07,2.6888661801832e-06,abnormal,facial,eyes,close eye
