E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,class1,class2,class3,class4
103.080238003937,103.090385298269,103.057110501981,103.08576345809,103.057574379835,0.999989083214077,0.999998618507606,0.999990119147481,0.999996684417069,0.999990062907051,7.27139594040512e-07,1.57133625135405e-07,6.09828038746759e-07,3.93949948028229e-07,5.62573048672732e-07,4.74313248450972e-06,6.3548382457393e-07,5.52636046607433e-06,1.50296115719497e-06,4.77461552672403e-06,5.26942901183371e-06,5.55502942791443e-07,3.62934086524751e-06,1.31391730864798e-06,4.50486394541147e-06,abnormal,facial,eyes,close eye
103.142959505466,103.124859687651,103.133788109552,103.102855253565,103.123951002801,0.999982559011555,0.999997302612547,0.999983501066565,0.999994229443557,0.999979274995218,1.11106884778983e-06,2.27845952125896e-07,8.76174653861774e-07,7.28208644110593e-07,1.01598367672309e-06,7.92939900580131e-06,1.0869200575092e-06,8.67937130115997e-06,2.51394658957026e-06,7.94776807289519e-06,8.11727380746018e-06,1.33230299196145e-06,6.77978581425698e-06,2.33355114452452e-06,1.16055035518138e-05,abnormal,facial,eyes,close eye
103.07887948815,103.103589005927,103.085490806574,103.101035683019,103.063791213587,0.999990974077222,0.999998328502884,0.999985939434624,0.999996718977567,0.999989435920139,8.24392269502088e-07,2.0051958634684e-07,9.64125011387769e-07,4.44166495671771e-07,6.191883457421e-07,4.31743737238086e-06,7.25917567637374e-07,9.05543401272801e-06,1.24902708676549e-06,5.02923338868087e-06,3.68267683246758e-06,7.12450531920086e-07,3.93539396175827e-06,1.48272964406746e-06,4.80630333749283e-06,abnormal,facial,eyes,close eye
103.105562511051,103.099900912448,103.088379297745,103.095163801053,103.082809359857,0.99998984514278,0.999997781107523,0.999985466656192,0.999997203762481,0.99999039970429,9.24006704852759e-07,2.52658719116579e-07,8.23598128070655e-07,3.97626657498884e-07,7.14878258113921e-07,3.8089054841486e-06,1.1411333993315e-06,7.99849516931999e-06,1.13198150912866e-06,3.85859766413536e-06,5.20022689976342e-06,7.82344293524219e-07,5.56584871519497e-06,1.1376357450205e-06,4.91895334790261e-06,abnormal,facial,eyes,close eye
103.156997467877,103.170846632351,103.066759629911,103.089901998781,103.260900153006,0.999993220539994,0.999997334839197,0.99998782292975,0.999996351673025,0.99999389922126,1.01524559443771e-06,3.70277980721063e-07,1.42147195053444e-06,5.50528809228199e-07,7.98497148357e-07,3.39789866560851e-06,1.44443124369146e-06,9.45995760893384e-06,1.8270691681707e-06,3.11731411177275e-06,2.21828535144378e-06,7.75994420971191e-07,1.08035342351328e-06,1.14329149401739e-06,2.05093577265969e-06,abnormal,facial,eyes,close eye
103.088806958714,103.095230537456,103.046624189394,103.063076673253,103.046279767813,0.999991765584384,0.999995722866075,0.999967912903605,0.999995528586737,0.999992312831866,7.88857638396942e-07,4.10016864505154e-07,4.09225164755115e-06,5.67005874014577e-07,7.38430124583099e-07,4.28366310026368e-06,1.83376171634652e-06,2.59982672879013e-05,2.5087281306974e-06,4.37711750527568e-06,3.04188249554268e-06,1.97496345165438e-06,1.73812556004218e-06,1.2790108552876e-06,2.46678531903272e-06,abnormal,facial,eyes,close eye
103.249221587549,103.221797867325,103.171756228275,103.182661570605,103.383703364371,0.999994706161993,0.999998260260001,0.999989427320632,0.999998135486483,0.999995348850833,4.80382868895804e-07,2.02343519002484e-07,1.48483940166588e-06,2.42000652710768e-07,4.50577751516085e-07,2.84266660096376e-06,8.78015531455519e-07,7.7134629630285e-06,7.36113019903028e-07,2.76097123339062e-06,1.88998316353663e-06,6.210793476815e-07,1.25897673353821e-06,8.2369727777531e-07,1.36544634012744e-06,abnormal,facial,eyes,close eye
103.156762440295,103.15015395677,103.11049406582,103.106462603625,103.158066406488,0.999995876552664,0.999998250660774,0.99998870035724,0.999997991710996,0.999995460680849,5.33272256602071e-07,1.91340091903164e-07,1.15246944893227e-06,2.7432564768717e-07,5.18188673394608e-07,2.46235816304819e-06,8.97358137264146e-07,8.86538073002039e-06,1.01648825944281e-06,2.53591412497719e-06,1.05552088956201e-06,6.29620338237445e-07,1.1748271705379e-06,6.58956981778013e-07,1.42309359889957e-06,abnormal,facial,eyes,close eye
103.128793726066,103.124247773073,103.077162032149,103.082732784905,103.118081204569,0.999994613463047,0.999998290072569,0.999988213354441,0.99999752460891,0.999994732141261,4.46337977613655e-07,1.89222683923527e-07,1.46764127962031e-06,2.57126271272517e-07,3.74654891874e-07,2.56395148045038e-06,8.0538276635975e-07,8.72885621034067e-06,1.34000171445809e-06,2.46642109410855e-06,2.31552473061291e-06,6.85775565867706e-07,1.48058863073819e-06,8.16926310088928e-07,2.36463070658385e-06,abnormal,facial,eyes,close eye
103.104464794288,103.126861729309,103.126423634973,103.044140149133,103.162450275799,0.999992439206095,0.99998731240932,0.999988154446308,0.99999571005561,0.999993175964199,8.93994135092454e-07,1.00667826229699e-06,1.69481360228018e-06,6.88806142375056e-07,8.05383206664556e-07,4.11600458083514e-06,2.45447639444079e-06,8.55992388700404e-06,2.4020049862269e-06,3.48583390338163e-06,2.4407312783887e-06,9.04046251787234e-06,1.45833251096247e-06,1.10036378153353e-06,2.42273983003158e-06,abnormal,facial,eyes,close eye
103.169454155781,103.192422760527,103.084614911532,103.100130232867,103.16226163101,0.999994785947529,0.999997973886755,0.999965220320592,0.999997465024002,0.999995097487902,4.55347935053309e-07,2.12779664306384e-07,3.97360986431902e-06,3.51504407390929e-07,3.9747044255859e-07,2.38414244023955e-06,9.8185151124005e-07,2.94786484171197e-05,1.35171383633011e-06,2.38041071776994e-06,2.30690265377266e-06,7.96305621044159e-07,1.08785235525079e-06,7.83609976687125e-07,2.06580481279258e-06,abnormal,facial,eyes,close eye
103.099718259204,103.090040348647,103.062191175255,103.052927472817,103.047057557102,0.999993924648947,0.99999712031647,0.999983005585073,0.999997501297988,0.999993890170997,6.78414138843414e-07,2.64239871715318e-07,2.21814087439889e-06,3.82768001775523e-07,5.9166320293271e-07,3.37692343041056e-06,1.42141024429197e-06,1.30233774676063e-05,9.82982454209716e-07,3.18703911619296e-06,1.9567867698988e-06,1.15955436684743e-06,1.6097526813055e-06,1.08920912521955e-06,2.26546618148019e-06,abnormal,facial,eyes,close eye
103.32797985741,103.301593667666,103.199287055968,103.199954998901,103.344345333187,0.999992286758143,0.999997414968645,0.999980224182084,0.999997205286947,0.999993577022124,8.64777256712522e-07,2.80195963490728e-07,2.44067495324914e-06,3.18965753592451e-07,7.35731316439823e-07,3.77045488061377e-06,1.50769179134484e-06,1.58617467191623e-05,1.38174456952817e-06,3.18223306802405e-06,2.99945659696726e-06,7.61149409240535e-07,1.30428412721013e-06,1.04476091484252e-06,2.42748495887287e-06,abnormal,facial,eyes,close eye
103.18306281245,103.154104044666,103.060764522068,103.174425497806,103.24286026097,0.999994517067519,0.999996366245104,0.999976590897005,0.999997730240062,0.999994901563957,6.7830202967832e-07,3.26923154060865e-07,2.67833206672019e-06,3.32500654211295e-07,6.17925907261818e-07,2.73596706231058e-06,1.94626905361715e-06,1.80659732674026e-05,1.09195783298838e-06,2.59089311313152e-06,1.98510599529549e-06,1.31279181301547e-06,2.48414335172343e-06,7.91150546816182e-07,1.80334461894529e-06,abnormal,facial,eyes,close eye
103.135249571483,103.202391165882,103.098135624263,103.114470687279,103.080647946703,0.99999166108875,0.999996832708292,0.999985172040971,0.99999700537658,0.999992325962576,7.79532346057032e-07,2.90556116129155e-07,1.86371859687038e-06,3.11970853740227e-07,6.67712403959083e-07,3.9818986130895e-06,1.63356519457284e-06,1.1434625024656e-05,1.49561116343103e-06,4.25162178929528e-06,3.48743695050444e-06,1.20298198878978e-06,1.39346760995457e-06,1.14169612498756e-06,2.67443619853645e-06,abnormal,facial,eyes,close eye
103.136228691825,103.11369777828,103.077397248431,103.08960719245,103.131988454707,0.99999312897243,0.999997703195196,0.999989459152903,0.99999768278785,0.999993509806429,5.88041022910633e-07,2.39090874404842e-07,1.15520646690697e-06,2.5208955888813e-07,5.13172163974365e-07,3.89064730999048e-06,1.37872196719378e-06,7.71479276000534e-06,1.10854368341158e-06,3.78775724169968e-06,2.31097957854208e-06,6.47063866313037e-07,1.56312249415226e-06,9.11766507110797e-07,2.12010433199308e-06,abnormal,facial,eyes,close eye
103.14718558742,103.153264754571,103.089884312792,103.082352881827,103.113994063348,0.999993091799884,0.999997619050992,0.999958672036676,0.999996515056269,0.999993046236047,7.31513098171528e-07,2.30220402899134e-07,4.92043209971123e-06,4.15226780840712e-07,6.12437974489498e-07,4.06801553462081e-06,9.99072824865885e-07,3.33620982393904e-05,2.14325172342617e-06,3.72100294926296e-06,2.02576949977301e-06,1.11597294250712e-06,2.80865171703987e-06,8.53030416533984e-07,2.544396852652e-06,abnormal,facial,eyes,close eye
