E_1,E_2,E_3,E_4,E_5,Era_1,Era_2,Era_3,Era_4,Era_5,Erd_1,Erd_2,Erd_3,Erd_4,Erd_5,Erd_6,Erd_7,Erd_8,Erd_9,Erd_10,Erd_11,Erd_12,Erd_13,Erd_14,Erd_15,mainclass
103.123502435717,103.121396442767,103.093469628183,103.09747295503,103.109969376194,0.999920458616347,0.999959691131894,0.999942275043921,0.999942201760717,0.999930100429906,2.33161026199651e-05,1.50514671114749e-05,2.11711493644904e-05,2.22911807965542e-05,2.23071372062649e-05,2.06501164809509e-05,1.02126936929806e-05,1.7517920288175e-05,1.64755056520784e-05,1.92507433635205e-05,2.0756630161528e-05,4.13418209858916e-06,5.34653280785875e-06,4.81319295090042e-06,1.38929383550734e-05,smile
103.572017597542,103.60953473249,103.032715373623,102.477349929505,103.109502659282,0.999884126876611,0.999918639372924,0.999904354958229,0.999884947186297,0.999886820628533,2.45196050545273e-05,2.1482272488766e-05,2.68195987300275e-05,2.96147609836501e-05,2.56015402189831e-05,8.02258019020897e-06,4.0334559680101e-06,6.03045889446882e-06,5.5127171525797e-06,8.79792212107689e-06,2.23172125927775e-05,1.56541841902883e-06,2.75219007798418e-06,2.72227033604267e-06,1.89104154275668e-05,normal
103.10238143428,103.110939417077,103.072523062637,103.10227997512,103.114039883934,0.999992188142417,0.999991222131892,0.999991169110252,0.999868429076442,0.999993264802028,1.19552711050111e-06,1.9382721187405e-06,1.14472064283646e-06,6.59187669215454e-05,1.07300569895848e-06,2.09365804405583e-06,1.61093593864278e-06,3.53029682554724e-06,2.79977677147032e-05,2.16726198660831e-06,3.01785295980414e-06,3.06000955633651e-06,2.24666668009867e-06,1.56637602953279e-05,2.44176963249257e-06,thinking foward
103.118727976661,103.1208790439,103.073523627315,103.090005202184,103.108416440085,0.999958367605113,0.999964063848969,0.999959000222081,0.999957843338433,0.999959607851483,9.90778773636886e-06,8.30800380854331e-06,8.97360432231772e-06,1.06467132289209e-05,1.04642233439723e-05,8.39711229436917e-06,6.24124634074929e-06,8.04176175376792e-06,7.73034991836135e-06,7.92595186241669e-06,3.49915686706417e-06,3.41005178188128e-06,3.82156513571912e-06,3.40304457704986e-06,3.47725405588464e-06,normal
103.065696970177,103.169302531187,103.130025864722,103.155769830042,103.124990411784,0.999820179135422,0.999990935334445,0.999989922693487,0.999979159514235,0.99998306631857,4.02275448740573e-05,1.30123314823771e-06,1.79969815119828e-06,3.43548062394705e-06,4.68836500092762e-06,3.81219849777125e-05,1.69366760733979e-06,3.8867566961729e-06,5.50956048010694e-06,2.47858220292284e-06,4.43343194756242e-05,3.75855461148098e-06,2.21998680947413e-06,8.10284807205481e-06,3.66887544990875e-06,eye brown
103.156975067702,103.133083632792,103.088172169114,103.101960553819,103.078529655227,0.999987445463353,0.999997993912326,0.999995664533555,0.999996278320888,0.999991603240482,4.10304903577174e-06,4.95205236418636e-07,8.89909189493393e-07,9.25536851181881e-07,1.30408296100871e-06,1.74756490505939e-06,4.78089662203619e-07,1.35257368260335e-06,1.06922817873289e-06,2.29080408499963e-06,3.51590614610242e-06,7.55061742087125e-07,1.62667835174282e-06,1.2488804840843e-06,4.05854937331324e-06,thinking backward
103.162755847407,103.205950190455,103.120267823471,103.140721621309,103.144128898153,0.999942363767259,0.999961331503459,0.999957546049717,0.999948913319108,0.99994938763645,1.41084757158615e-05,9.35678173143381e-06,9.8656101446615e-06,1.11186917783095e-05,1.12405671872383e-05,2.06989703690281e-05,1.42727176111275e-05,1.69915094160694e-05,1.85152081795073e-05,1.85977156471069e-05,1.3822822768985e-05,8.46756515807025e-06,1.04017730360995e-05,1.36521983059651e-05,1.37238935769427e-05,thinking left
103.249577971889,103.222072364951,103.17173324603,103.183149987414,103.383872441421,0.999992044058711,0.999997070777828,0.999985039316336,0.999996499503893,0.999992852768372,1.23829678468477e-06,5.38864595278077e-07,2.70514019307612e-06,7.28401107999497e-07,1.00394601837067e-06,4.15957114809337e-06,1.28036026355304e-06,1.01123145362627e-05,9.6097689103586e-07,3.9502343536181e-06,1.86150175023972e-06,6.56398717793139e-07,1.37038060516799e-06,9.49443224059297e-07,1.43868079645339e-06,close eye
103.115994181802,103.085375242243,103.093450812538,103.099304148278,103.109103401705,0.999973880010662,0.999997334860516,0.999985787275121,0.999993487978337,0.99997372775724,1.13285520001031e-06,6.04698811496176e-07,1.20396217040879e-06,1.65867913125354e-06,2.68953658627483e-06,2.35391235203742e-06,6.50886460418829e-07,2.52457461888639e-06,2.06367506591208e-06,3.83540486991967e-06,2.22215951790494e-05,1.05391995760555e-06,1.97898930474694e-06,1.62542864564023e-06,1.39413956183419e-05,thinking right
103.08838810171,103.265740275308,103.222251449742,103.084090329368,103.06827311102,0.999994443335487,0.999997830396472,0.999992865450249,0.999997312443093,0.999995589525092,1.69127314246705e-06,5.16342656741799e-07,1.23406366613872e-06,5.38270224261022e-07,7.97960745982199e-07,1.37612333442229e-06,6.11706106035936e-07,2.02038689358508e-06,7.45615097153095e-07,1.44878845161686e-06,1.71317837623044e-06,7.39465081107323e-07,2.98679804149535e-06,8.45762913546997e-07,1.63981497867476e-06,thinking backward
103.12669425307,103.105877294884,103.047606101308,103.061522430944,103.111631303993,0.999921315922629,0.999953054781892,0.999910587244295,0.999938386032631,0.999920494232823,6.33409423988317e-06,4.47279792928424e-06,7.18486010038169e-06,5.58790393505742e-06,6.33139913859925e-06,3.68087206650839e-05,1.52391860273209e-05,3.62381927587314e-05,2.35426642149936e-05,3.92325502667871e-05,3.41697903606736e-05,2.45834434575878e-05,4.27268258981494e-05,2.97124457617756e-05,3.27188742894358e-05,close eye
103.05016265469,103.044373711858,103.120130566414,103.118111188826,103.105253439291,0.99998744010448,0.99999579406207,0.999973675464174,0.999987034540388,0.999987209271236,1.79555704570538e-06,7.07265068677473e-07,2.85347909118611e-06,1.39211259286874e-06,1.64663298745111e-06,5.33827094620531e-06,2.18084222458017e-06,1.8793597505985e-05,7.01897582304415e-06,6.48106892343161e-06,4.60694679210673e-06,8.60727507397555e-07,3.99320159869642e-06,4.08452703528081e-06,4.05354041165952e-06,close eye
103.106273346664,103.124211339037,103.107118114527,103.098790773883,103.105204733671,0.999992921606177,0.999997205819198,0.999991327918968,0.999992592174097,0.999993141086763,1.43601392195759e-06,7.04866504490453e-07,1.52962135056753e-06,2.60873762865027e-06,1.36236416253371e-06,3.48533330032085e-06,8.58917315604851e-07,4.88363165738121e-06,2.16258162070086e-06,3.80841085738356e-06,1.66932800575387e-06,7.21610335070051e-07,1.69737954001441e-06,1.25056702425774e-06,1.20353833378965e-06,open eye
103.229597033906,103.159288593153,103.121675507698,103.098876223046,103.490780038935,0.999825332921702,0.999993666691636,0.999993792581,0.999992383828959,0.999945918483522,6.63430730034393e-05,2.6236818677607e-06,1.05848069673637e-06,2.7270345796075e-06,1.84726871280178e-05,1.40928608726264e-05,9.38580410523073e-07,2.42469729633596e-06,1.28287399813574e-06,7.67974899695166e-06,1.61182829123415e-05,1.02396408327058e-06,1.72095262776562e-06,1.20708337497637e-06,1.08483749004188e-05,eye brown
103.118842796615,103.142883846683,103.090766464725,103.084565169906,103.095467530448,0.999967273334742,0.999979427657613,0.999972062608511,0.999973888661534,0.999972198987789,8.6019535460964e-06,5.65327589971115e-06,7.10451638322961e-06,6.33058019732429e-06,6.29159653462554e-06,1.04182078021469e-05,6.66041818809432e-06,9.27294573815053e-06,8.48406825148456e-06,9.49116861278562e-06,8.835552345126e-06,5.15299387432502e-06,8.20164771891508e-06,7.99641242075444e-06,8.98547782585169e-06,eye left
103.113975188263,103.10731123568,103.051737620963,103.061250041033,103.08147055648,0.999994664514007,0.999997226953044,0.999994000823104,0.999993114206568,0.999993385301459,8.95305481271696e-07,4.61611873246028e-07,9.49831524336297e-07,1.02080137176435e-06,1.0505872800724e-06,2.12060335860219e-06,1.27368222705509e-06,3.11432034034236e-06,4.33965011929795e-06,2.76846409043491e-06,1.91698484239034e-06,8.0025356432694e-07,1.66731399494991e-06,1.04088735471728e-06,2.42292483332004e-06,thinking right
103.117651650392,103.179743833655,103.108948314702,103.109027146385,103.118470159562,0.999979503992549,0.999991506268373,0.999983773250311,0.999987273910869,0.999983086291343,5.73347000296133e-06,2.73996996304407e-06,1.89604510358718e-06,4.77633209853073e-06,2.194590938427e-06,5.4279930191908e-06,2.55327352214273e-06,8.26557924664857e-06,3.51631289694279e-06,5.61679126390266e-06,5.67981075331895e-06,1.06877204802006e-06,3.01956349554047e-06,1.64499493749247e-06,7.24616839805971e-06,eye brown
103.092937782862,103.281444442547,103.107098862567,103.110488925588,103.111093932434,0.9999624705603,0.999963199946535,0.999948304444867,0.999980395818017,0.999973836548209,1.41699134071338e-06,1.65174520828188e-06,2.24188723026459e-06,2.26877541507914e-06,1.4651693927296e-06,8.35276726960102e-06,1.90026061364916e-06,2.52000213267002e-05,3.55118526469165e-06,8.5247572712508e-06,1.51002056065796e-05,9.58476575936006e-07,1.04168936494599e-05,2.32180039720394e-06,8.60131978711133e-06,eye right
103.145114682622,103.104312281282,103.093866329119,103.097170117594,103.134817859136,0.999989465024046,0.999996830197917,0.999974920383169,0.999991067087817,0.99998931981169,1.55602429875471e-06,7.79711444182716e-07,2.82294359461542e-06,2.88237924863417e-06,1.48148792990037e-06,7.36127451906386e-06,1.37082397514408e-06,2.00402895426929e-05,3.6398630603562e-06,7.48260561443524e-06,1.16895742809724e-06,5.53650771200756e-07,1.81817844415119e-06,1.17824045405347e-06,1.32501244104139e-06,close eye
103.089588194157,103.114229839459,103.097667590083,103.094690511704,103.073584100856,0.999963204671292,0.999966430358707,0.999957206798638,0.999964205084281,0.999967857319579,2.46277685329599e-06,1.03618056900724e-06,3.3890436113351e-06,1.38848387825381e-06,1.69795192633277e-06,3.44002270226479e-06,7.36116425214975e-07,3.79596086883695e-06,1.89334236744448e-06,3.51721412352264e-06,3.21492326217067e-06,4.64116689975429e-07,1.90423807805627e-06,1.41777074737888e-06,3.11729208844647e-06,thinking foward
103.618670193954,103.61041888808,103.020032847803,102.445455587238,103.130287798093,0.999942203203574,0.999958212076628,0.999950739762109,0.999945381571112,0.999944667164787,3.00893279019864e-05,2.672164740738e-05,3.1313585926948e-05,3.38732973565217e-05,3.23802259819719e-05,2.38835216752197e-06,1.48604426254709e-06,3.60238404586872e-06,3.07710458143371e-06,4.1521137630387e-06,1.03627463308845e-05,1.04677705348259e-06,1.81591676559993e-06,2.54995943276588e-06,6.65132952511149e-06,smile
103.121149205811,103.221347956335,103.018990265613,103.137532661731,102.987340407666,0.999985854402487,0.99999295054609,0.999971849301462,0.999990832661417,0.999976274552916,3.16963120991253e-06,2.291533271347e-06,3.80438725773857e-06,2.83544010696116e-06,3.41037481936921e-06,2.65946033067512e-06,1.76465391542989e-06,5.14481263129263e-06,2.10414380527109e-06,5.9946806048594e-06,5.77813667885907e-06,9.9171760295663e-07,1.65731945866809e-05,1.86126541179749e-06,1.18845361021372e-05,thinking foward
103.017368094987,103.134036425059,103.090466335392,103.037721212817,103.069496577066,0.999904837484207,0.999937441891199,0.999918136756399,0.999919007016083,0.999913826089321,1.52717920408384e-05,1.18266211895882e-05,1.43744246910662e-05,1.41676066177146e-05,1.38349678087838e-05,3.80115493593774e-05,2.54195221249972e-05,3.26724198847237e-05,3.19536516291881e-05,3.43449986417344e-05,3.53553624291328e-05,2.0400455653191e-05,2.94036690603057e-05,2.88610074068499e-05,3.18494811280788e-05,thinking foward
103.139190335449,103.117442948287,103.097390633025,103.096277575291,103.126625335832,0.99999687612946,0.999997570890031,0.99999531353377,0.999994925972846,0.999996744265373,9.03391422353978e-07,6.76829891246072e-07,1.10401145759742e-06,1.65573714109672e-06,8.9629005539732e-07,9.84367902344848e-07,6.25579947894359e-07,1.53836392228271e-06,1.18741760985332e-06,1.04476146865725e-06,8.08399164932301e-07,7.07513402848945e-07,1.569433367807e-06,9.38293997906009e-07,9.10592773870238e-07,eye left
103.12982626019,103.118024614035,103.079739761039,103.088344083319,103.087966385121,0.999991908277575,0.999998236693616,0.999996243573078,0.999997424014951,0.999996087876667,3.56199021258369e-06,4.14051330646857e-07,9.41961156328589e-07,7.35046917495561e-07,1.13649406117998e-06,1.69780898820733e-06,4.83916827969668e-07,1.3150579751764e-06,6.51518514911039e-07,9.9867450870019e-07,1.51878832416315e-06,6.18396664013533e-07,1.09863780176912e-06,7.72409196123346e-07,1.31111246876168e-06,thinking backward
103.174457166577,103.079719436152,103.126373677416,103.133287461258,103.193742934891,0.999971503875807,0.999979667412376,0.999961326698693,0.999979407824267,0.999981369189942,1.21405591404743e-06,3.25849504002383e-06,2.70991042425739e-06,2.05191442731332e-06,1.63642035187828e-06,7.98531205838845e-06,5.00677241130374e-06,2.15863535342252e-05,2.81772637027563e-06,8.42990874691985e-06,7.12277842833016e-06,4.34541157968132e-06,7.9369523013373e-06,1.92311379438607e-06,7.51608183009401e-06,close eye
103.042224739785,103.067180917559,103.15634553883,103.191909915385,103.196130281344,0.999978380760369,0.99998859747971,0.999986097604138,0.999976957420123,0.999983322463314,6.12920332108399e-06,4.63553639035917e-06,2.85766963754876e-06,9.33773852782941e-06,2.68044347079957e-06,5.04524609277485e-06,1.80508793175783e-06,6.13890368498903e-06,3.6965081506397e-06,3.9068974809135e-06,5.72914945261406e-06,1.69643751642393e-06,3.31571388641602e-06,1.78536879914033e-06,8.44193309910575e-06,smile
103.10332251862,103.110077061208,103.091388235214,103.089136174653,103.097804643898,0.999982325203216,0.999990773863971,0.999986092987309,0.999952073065854,0.999980967229452,3.03094549156591e-06,4.0952243841792e-06,3.71751168914656e-06,2.16571717729641e-05,3.66550270781453e-06,4.28335050424002e-06,2.03048052467186e-06,6.13826913325669e-06,7.61570664844933e-06,4.96763644076532e-06,8.71044889160019e-06,1.13057251649986e-06,2.38603784451848e-06,1.73667897781161e-06,8.0257255169512e-06,smile
103.099448804479,103.14295020472,103.115270551689,103.10881865988,103.111544062595,0.999973384018581,0.999981393120632,0.999975349439467,0.999977349903799,0.999974885473762,6.49471020434139e-06,5.26600673698265e-06,6.79147854275081e-06,6.49386256821273e-06,6.27609400668693e-06,8.74081558187397e-06,5.87922671031009e-06,8.32307421710727e-06,7.55963156246196e-06,8.51251823564827e-06,7.46617422913131e-06,4.26554109810598e-06,6.18814322981547e-06,5.02319300180372e-06,6.49562587854742e-06,eye right
103.117075987997,103.144525809374,103.102368080471,103.105951000317,103.104573762288,0.999975420320715,0.999998114436825,0.999995584209347,0.999996302985809,0.999984176135545,1.15880888643622e-06,5.05616766557183e-07,8.46283118235875e-07,8.090054195893e-07,2.43358326654002e-06,4.18473571128038e-06,4.78836585768831e-07,1.81186426991306e-06,1.39867369505311e-06,2.99100057775094e-06,1.86957057197154e-05,5.14039900526213e-07,1.27855640059438e-06,9.47466604494362e-07,7.5138184425437e-06,thinking left
103.149119636061,103.131735578136,103.131474343394,103.138641227439,103.148015560488,0.999994664236438,0.999997488165781,0.999980298559288,0.999994186071835,0.999994342233841,1.2868332829971e-06,6.77529664988324e-07,1.68697366009248e-06,1.40656530024007e-06,1.33066245081523e-06,1.69714422176383e-06,8.33590587994969e-07,2.23928432314034e-06,2.02148054767436e-06,2.19421420488065e-06,1.82494546494116e-06,7.21853070352515e-07,1.80350195757934e-06,1.87215229652784e-06,1.66321310859346e-06,eye left
103.065747034086,103.033058173994,102.99820332113,103.013930438779,103.039806323359,0.999882548131924,0.999925367514743,0.999882123217492,0.999912668380401,0.99988530845289,1.44544503760492e-05,1.06452016953297e-05,1.28329633590705e-05,1.11205500223234e-05,1.36229369193988e-05,4.67174415084657e-05,2.16591564169872e-05,5.70987148755818e-05,3.1679910607336e-05,4.82607279775257e-05,5.25459932474855e-05,3.74093841394157e-05,4.24145473096913e-05,3.94068514804887e-05,4.9166967131861e-05,close eye
103.106805854517,103.160452526464,103.092126557494,103.101110852184,103.102304043935,0.999961453117254,0.999971714458955,0.999970531842795,0.999964050238415,0.999964467095324,7.31597466802389e-06,5.28318892027817e-06,6.30837460033917e-06,7.13692579639453e-06,6.75205160599999e-06,1.16620419625653e-05,9.55812250602489e-06,1.07340132978263e-05,1.2085172354689e-05,1.12332595937189e-05,1.12680277987524e-05,6.08078924125069e-06,8.04912049416756e-06,8.58897741966368e-06,1.04758066553245e-05,thinking left
